source_file,strategy_display,strategy,asset,timeframe,annualization_metric,annualized_return_pct,roi_per_day_pct,win_rate_percent,profit_factor,gross_drawdown_percent,total_trades,deployment_status,time_period_checked,time_start,time_end,fees_exchange,data_source,status_group,credibility_score,flags,eligible_for_paper,promotion_gate,oos_status,paper_trade_recommendation
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,AVAX,4h,ROI_Annual_Percent,91.97,0.252,82.56,12.25,8.64,281,TIER_2,1993_days,13-10-2020,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,82.39,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,PSAR Trend BINANCEUSDT 2026-04-03,PSAR Trend,ETH,4h,ROI_Annual_Percent,71.33,0.1954,82.91,10.46,10.47,468,TIER_2,3127_days,08-09-2017,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,82.33,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,XRP,4h,ROI_Annual_Percent,54.04,0.148,70.75,11.93,8.5,335,TIER_2,2243_days,09-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,82.17,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-03,6 BB Squeeze V2,SUI,4h,ROI_Annual_Percent,63.06,0.1728,81.44,13.46,6.04,97,TIER_2,1043_days,24-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.9,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02 ,6 BB Squeeze V2,SUI,4h,ROI_Annual_Percent,61.28,0.1679,84.54,13.12,6.14,97,TIER_2,1043_days,24-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.75,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,ETH,4h,ROI_Annual_Percent,61.48,0.1684,81.36,11.12,9.39,354,TIER_2,2294_days,21-12-2019,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.72,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT.P 2026-04-02 ,6 BB Squeeze V2,LDO,4h,ROI_Annual_Percent,74.53,0.2042,89.43,13.16,7.0,123,TIER_2,1251_days,17-10-2022,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.58,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,BB Squeeze V2 TimeFilter BINANCEUSDT 2026-04-03,BB Squeeze V2 TimeFilter,LDO,4h,ROI_Annual_Percent,61.19,0.1676,86.57,13.03,6.96,134,TIER_2,1388_days,30-05-2022,18-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.39,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT.P 2026-04-03,HA Trend,SOL,4h,ROI_Annual_Percent,110.9,0.3038,66.28,9.43,11.66,513,TIER_2,2005_days,04-10-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.37,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT.P 2026-04-03 (1),HA Trend,SOL,4h,ROI_Annual_Percent,110.9,0.3038,66.28,9.43,11.66,513,TIER_2,2005_days,04-10-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,81.37,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,DOT,4h,ROI_Annual_Percent,66.94,0.1834,79.06,10.46,9.49,277,TIER_2,2028_days,11-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,80.81,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Aroon Trend BINANCEUSDT 2026-04-03,Aroon Trend,LDO,4h,ROI_Annual_Percent,100.77,0.2761,82.57,10.24,10.07,218,TIER_2,1399_days,29-05-2022,28-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,80.42,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT 2026-04-03,HA Trend,BNB,4h,ROI_Annual_Percent,47.12,0.1291,55.48,12.61,8.27,739,PAPER_TRADE,3046_days,27-11-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,80.26,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,BB Squeeze V3 Enhanced BINANCEUSDT 2026-04-03,BB Squeeze V3 Enhanced,ETH,4h,ROI_Annual_Percent,24.98,0.0684,84.69,50.46,1.16,196,PAPER_TRADE,1396_days,30-05-2022,26-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,79.97,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,39 Chandelier Exit BINANCEUSDT.P 2026-04-03,Chandelier Exit,DOT,4h,ROI_Annual_Percent,58.61,0.1606,81.22,9.9,9.94,229,TIER_2,2013_days,12-09-2020,19-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,79.28,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,BB Squeeze V2 TimeFilter BINANCEUSDT 2026-04-03,BB Squeeze V2 TimeFilter,ETH,4h,ROI_Annual_Percent,40.82,0.1118,82.17,44.81,1.67,129,PAPER_TRADE,1400_days,30-05-2022,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,79.06,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,ADX DI Cross BINANCEUSDT.P 2026-04-03,ADX DI Cross,DOT,4h,ROI_Annual_Percent,51.73,0.1417,79.24,9.82,9.89,236,TIER_2,2020_days,19-09-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,79.03,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,BB Squeeze V3 Enhanced BINANCEUSDT 2026-04-03,BB Squeeze V3 Enhanced,DOT,4h,ROI_Annual_Percent,22.06,0.0604,80.37,19.66,2.83,214,PAPER_TRADE,1398_days,04-06-2022,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,78.45,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,ETH,4h,ROI_Annual_Percent,45.74,0.1253,86.75,24.01,3.94,249,PAPER_TRADE,2295_days,19-12-2019,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,78.43,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,SUI,4h,ROI_Annual_Percent,42.76,0.1171,90.2,33.33,1.94,51,PAPER_TRADE,1014_days,05-06-2023,16-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.87,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,LDO,4h,ROI_Annual_Percent,76.8,0.2104,84.66,9.48,10.14,176,TIER_2,1258_days,16-10-2022,28-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,77.86,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02  20,6 BB Squeeze V2,ETH,4h,ROI_Annual_Percent,23.6,0.0646,80.49,29.57,1.81,82,PAPER_TRADE,1258_days,11-10-2022,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.86,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,ETH,4h,ROI_Annual_Percent,41.05,0.1125,84.31,24.13,3.82,204,PAPER_TRADE,2287_days,27-12-2019,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.85,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,BB Squeeze V3 Enhanced BINANCEUSDT 2026-04-03,BB Squeeze V3 Enhanced,LDO,4h,ROI_Annual_Percent,40.53,0.111,85.91,17.81,4.33,220,PAPER_TRADE,1400_days,30-05-2022,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.53,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,BTC,4h,ROI_Annual_Percent,29.9,0.0819,82.81,19.95,4.31,221,PAPER_TRADE,2373_days,01-10-2019,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.27,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,SUI,4h,ROI_Annual_Percent,29.29,0.0802,88.33,21.23,2.48,60,PAPER_TRADE,993_days,20-06-2023,10-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,77.07,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,ADX DI Cross BINANCEUSDT 2026-04-03,ADX DI Cross,BTC,4h,ROI_Annual_Percent,30.23,0.0828,81.22,15.02,6.39,362,PAPER_TRADE,3123_days,12-09-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.96,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02 ,6 BB Squeeze V2,DOT,4h,ROI_Annual_Percent,24.8,0.0679,89.89,18.54,2.94,89,PAPER_TRADE,1199_days,30-10-2022,10-02-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.85,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT 2026-04-03,Engulfing V2,ETH,4h,ROI_Annual_Percent,32.88,0.0901,84.62,17.51,5.53,247,PAPER_TRADE,3127_days,08-09-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.46,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,PSAR Trend BINANCEUSDT 2026-04-03,PSAR Trend,BTC,4h,ROI_Annual_Percent,49.05,0.1344,80.25,11.83,8.93,476,PAPER_TRADE,3121_days,13-09-2017,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.36,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT 2026-04-03,Ichimoku V2,BTC,4h,ROI_Annual_Percent,17.82,0.0488,81.71,18.33,4.35,175,PAPER_TRADE,3117_days,13-09-2017,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.33,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02,6 BB Squeeze V2,ETH,4h,ROI_Annual_Percent,45.23,0.1239,81.4,16.74,4.61,129,PAPER_TRADE,1266_days,11-10-2022,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.24,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,AVAX,4h,ROI_Annual_Percent,19.46,0.0533,86.0,17.45,3.7,100,PAPER_TRADE,1928_days,19-12-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.08,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,BTC,4h,ROI_Annual_Percent,17.65,0.0484,79.14,16.57,4.16,139,PAPER_TRADE,2346_days,23-10-2019,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,76.06,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT 2026-04-03,Breakout Retest,ETH,4h,ROI_Annual_Percent,41.03,0.1124,81.49,13.82,7.39,335,PAPER_TRADE,3120_days,15-09-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.92,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,PSAR Trend BINANCEUSDT 2026-04-03,PSAR Trend,LDO,4h,ROI_Annual_Percent,90.28,0.2474,83.25,8.95,11.49,197,TIER_2,1390_days,06-06-2022,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,75.82,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Williams %R BINANCEUSDT 2026-04-03,Williams %R,BTC,4h,ROI_Annual_Percent,28.71,0.0787,77.75,12.27,7.85,373,PAPER_TRADE,3127_days,06-09-2017,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.6,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT 2026-04-03,Momentum V2,BNB,4h,ROI_Annual_Percent,25.91,0.071,58.11,11.95,7.79,370,PAPER_TRADE,3047_days,27-11-2017,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.55,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Williams %R BINANCEUSDT.P 2026-04-03,Williams %R,DOT,4h,ROI_Annual_Percent,63.53,0.1741,77.6,8.64,11.83,317,TIER_2,2029_days,10-09-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,75.47,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT 2026-04-03,HA Trend,LDO,4h,ROI_Annual_Percent,170.48,0.4671,83.24,8.08,13.81,352,TIER_2,1403_days,30-05-2022,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,75.46,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,DOT,4h,ROI_Annual_Percent,53.84,0.1475,79.85,8.75,11.27,268,TIER_2,2026_days,14-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,75.43,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,39 Chandelier Exit BINANCEUSDT 2026-04-03,Chandelier Exit,ETH,4h,ROI_Annual_Percent,43.21,0.1184,84.68,13.0,7.95,333,PAPER_TRADE,3126_days,10-09-2017,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.4,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,XRP,4h,ROI_Annual_Percent,20.23,0.0554,76.38,15.19,4.76,127,PAPER_TRADE,2233_days,21-02-2020,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.38,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,TRIX Signal BINANCEUSDT 2026-04-03,TRIX Signal,ETH,4h,ROI_Annual_Percent,40.96,0.1122,80.95,13.42,7.63,294,PAPER_TRADE,3130_days,06-09-2017,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.17,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,ETH,4h,ROI_Annual_Percent,21.21,0.0581,86.24,15.56,4.81,109,PAPER_TRADE,2288_days,20-12-2019,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.13,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,39 Chandelier Exit BINANCEUSDT 2026-04-03,Chandelier Exit,BTC,4h,ROI_Annual_Percent,45.77,0.1254,82.31,11.82,8.87,373,PAPER_TRADE,3129_days,05-09-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.05,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,PSAR Trend BINANCEUSDT.P 2026-04-03,PSAR Trend,DOT,4h,ROI_Annual_Percent,75.84,0.2078,79.43,8.51,12.3,316,TIER_2,2023_days,17-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,75.0,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,AVAX,4h,ROI_Annual_Percent,15.33,0.042,88.37,14.14,3.96,43,PAPER_TRADE,1921_days,07-12-2020,13-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,75.0,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,LDO,4h,ROI_Annual_Percent,20.09,0.055,86.96,11.49,4.45,69,PAPER_TRADE,1254_days,21-10-2022,29-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.96,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BTC,4h,CAGR_Percent,57.55,0.1245,84.76,14.57,6.99,374,TIER_2,2383_days,20-09-2019,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.93,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BTC,4h,CAGR_Percent,57.55,0.1245,84.76,14.57,6.99,374,TIER_2,2383_days,20-09-2019,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.93,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BTC,4h,CAGR_Percent,57.55,0.1245,84.76,14.57,6.99,374,TIER_2,2383_days,20-09-2019,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.93,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BTC,4h,CAGR_Percent,57.55,0.1245,84.76,14.57,6.99,374,TIER_2,2383_days,20-09-2019,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.93,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,SOL,4h,ROI_Annual_Percent,53.05,0.1453,70.74,8.71,11.71,270,TIER_2,1997_days,03-10-2020,23-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.89,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03 (1),Breakout Retest,SOL,4h,ROI_Annual_Percent,53.05,0.1453,70.74,8.71,11.71,270,TIER_2,1997_days,03-10-2020,23-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.89,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Williams %R BINANCEUSDT 2026-04-03,Williams %R,LDO,4h,ROI_Annual_Percent,75.46,0.2067,81.82,8.69,11.49,198,TIER_2,1397_days,06-06-2022,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.78,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Williams %R BINANCEUSDT 2026-04-03,Williams %R,DOT,4h,ROI_Annual_Percent,69.19,0.1896,78.82,8.44,12.27,321,TIER_2,2016_days,09-09-2020,19-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.74,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,BTC,4h,ROI_Annual_Percent,44.9,0.123,79.61,11.06,9.04,363,PAPER_TRADE,2367_days,30-09-2019,24-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.73,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Aroon Trend BINANCEUSDT.P 2026-04-03,Aroon Trend,DOT,4h,ROI_Annual_Percent,74.12,0.2031,80.77,8.36,12.61,338,TIER_2,2028_days,12-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,74.55,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,DOT,4h,ROI_Annual_Percent,17.5,0.048,82.83,11.99,5.18,99,PAPER_TRADE,1941_days,22-10-2020,15-02-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.54,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT 2026-04-03,VWAP Reversion,DOT,4h,ROI_Annual_Percent,18.5,0.0507,83.33,11.7,5.47,96,PAPER_TRADE,1927_days,06-11-2020,15-02-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.24,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Williams %R BINANCEUSDT 2026-04-03,Williams %R,ETH,4h,ROI_Annual_Percent,48.83,0.1338,84.91,10.24,10.46,424,PAPER_TRADE,3129_days,06-09-2017,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.18,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT 2026-04-03,Breakout Retest,BTC,4h,ROI_Annual_Percent,30.59,0.0838,80.05,10.41,9.54,386,PAPER_TRADE,3120_days,05-09-2017,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,74.12,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,ADA,4h,ROI_Annual_Percent,41.73,0.1143,71.91,12.47,7.59,178,PAPER_TRADE,2198_days,03-03-2020,10-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,73.78,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,LINK,4h,ROI_Annual_Percent,63.37,0.1736,83.73,8.4,12.85,295,TIER_2,2239_days,13-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,73.57,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT 2026-04-03,Engulfing V2,BTC,4h,ROI_Annual_Percent,21.76,0.0596,83.33,11.02,8.13,240,PAPER_TRADE,3129_days,05-09-2017,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,73.47,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,DOT,4h,ROI_Annual_Percent,16.56,0.0454,80.65,10.41,5.78,62,PAPER_TRADE,1891_days,06-10-2020,11-12-2025,0.06%,tv_backtester_jan_2024,PAPER_ONLY,73.45,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT 2026-04-03,Ichimoku V2,LDO,4h,ROI_Annual_Percent,32.61,0.0893,86.59,11.11,6.54,82,PAPER_TRADE,1400_days,28-05-2022,29-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,73.38,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,CCI Trend BINANCEUSDT.P 2026-04-03,CCI Trend,DOT,4h,ROI_Annual_Percent,410.06,1.1235,79.12,6.94,15.44,814,TIER_2,2027_days,12-09-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,73.32,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,SUI,4h,ROI_Annual_Percent,58.5,0.1603,83.81,8.19,10.19,105,TIER_2,1045_days,22-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,73.2,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT 2026-04-03,Momentum V2,BTC,4h,ROI_Annual_Percent,41.1,0.1126,79.82,9.75,10.82,436,PAPER_TRADE,3120_days,06-09-2017,24-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,73.13,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,LINK,4h,ROI_Annual_Percent,29.02,0.0795,83.33,11.67,7.33,120,PAPER_TRADE,2180_days,07-04-2020,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,72.97,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,TRIX Signal BINANCEUSDT.P 2026-04-03,TRIX Signal,DOT,4h,ROI_Annual_Percent,47.63,0.1305,81.6,10.39,9.05,212,PAPER_TRADE,2004_days,07-10-2020,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,72.91,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
