Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
306,ADX_BB_MACD,BTCUSDT,1h,10000,8722.89,-1277.11,-12.77,-1277.11,-1277.11,116,19,97,16.38,0.93,3.84,-0.04,46.69,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
307,Bollinger_Bounce,BTCUSDT,15m,10000,8720.04,-1279.96,-12.8,-1279.96,-1279.96,154,19,135,12.34,0.9,2.97,-0.03,48.42,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
308,Stochastic_Reversal,BTCUSDT,15m,10000,8720.04,-1279.96,-12.8,-1279.96,-1279.96,154,19,135,12.34,0.9,2.97,-0.03,48.42,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
309,Stochastic_Momentum,BTCUSDT,4h,10000,8710.1,-1289.9,-12.9,-1289.9,-1289.9,102,19,83,18.63,0.92,3.95,-0.05,38.48,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
310,VWAP_Trend_Strength,BTCUSDT,4h,10000,8705.43,-1294.57,-12.95,-1294.57,-1294.57,81,15,66,18.52,0.91,4.72,-0.06,39.97,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
311,Supertrend_Cluster,BTCUSDT,4h,10000,8705.43,-1294.57,-12.95,-1294.57,-1294.57,81,15,66,18.52,0.91,4.72,-0.06,39.97,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
312,VWAP_EMA_Strength,BTCUSDT,4h,10000,8705.43,-1294.57,-12.95,-1294.57,-1294.57,81,15,66,18.52,0.91,4.72,-0.06,39.97,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
313,Dual_Stochastic,BTCUSDT,15m,10000,8691.71,-1308.29,-13.08,-1308.29,-1308.29,109,15,94,13.76,0.9,3.64,-0.05,48.09,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
314,Trend_Channel_Bounce,BTCUSDT,15m,10000,8689.31,-1310.69,-13.11,-1310.69,-1310.69,83,12,71,14.46,0.89,4.34,-0.07,41.42,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
315,Supertrend_Reversal,BTCUSDT,15m,10000,8686.7,-1313.3,-13.13,-1313.3,-1313.3,106,15,91,14.15,0.9,3.66,-0.06,45.31,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
316,EMA_Rainbow_Stack,BTCUSDT,15m,10000,8683.21,-1316.79,-13.17,-1316.79,-1316.79,54,8,46,14.81,0.87,5.46,-0.12,40.53,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
317,Breakout_Thermo,BTCUSDT,15m,10000,8683.48,-1316.52,-13.17,-1316.52,-1316.52,37,6,31,16.22,0.85,6.57,-0.18,42.85,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
318,Trend_Acceleration,BTCUSDT,15m,10000,8681.19,-1318.81,-13.19,-1318.81,-1318.81,37,6,31,16.22,0.85,6.57,-0.18,42.61,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
319,VWAP_Cluster,BTCUSDT,15m,10000,8677.56,-1322.44,-13.22,-1322.44,-1322.44,84,12,72,14.29,0.89,4.24,-0.07,42.75,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
320,VWAP_Trend_Pro,BTCUSDT,4h,10000,8672.07,-1327.93,-13.28,-1327.93,-1327.93,56,10,46,17.86,0.88,4.56,-0.15,35.83,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
321,BB_VWAP_Strategy,BTCUSDT,4h,10000,8659.49,-1340.51,-13.41,-1340.51,-1340.51,103,17,86,16.5,0.91,3.69,-0.06,42.94,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
322,BB_EMA_Pro,BTCUSDT,4h,10000,8659.49,-1340.51,-13.41,-1340.51,-1340.51,103,17,86,16.5,0.91,3.69,-0.06,42.94,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
323,EMA_Cloud_Strategy,BTCUSDT,15m,10000,8640.34,-1359.66,-13.6,-1359.66,-1359.66,54,8,46,14.81,0.86,5.51,-0.12,40.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
324,EMA_Cluster,BTCUSDT,15m,10000,8640.34,-1359.66,-13.6,-1359.66,-1359.66,54,8,46,14.81,0.86,5.51,-0.12,40.14,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
325,Breakout_Cluster,BTCUSDT,1h,10000,8637.58,-1362.42,-13.62,-1362.42,-1362.42,36,6,30,16.67,0.81,4.97,-0.3,30.48,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
326,Supertrend_Cluster,BTCUSDT,15m,10000,8634.42,-1365.58,-13.66,-1365.58,-1365.58,43,6,37,13.95,0.84,6.05,-0.17,43.77,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
327,ADX_EMA_Trade,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
328,MACD_Supertrend_ADX,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
329,Multi_Timeframe_Entry,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
330,MACD_ADX_Combo,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
331,MACD_Trend_Follow,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
332,Trend_Strength_Entry,BTCUSDT,15m,10000,8632.3,-1367.7,-13.68,-1367.7,-1367.7,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
333,BB_Stochastic_Pro,BTCUSDT,1h,10000,8630.86,-1369.14,-13.69,-1369.14,-1369.14,175,28,147,16.0,0.92,2.89,-0.03,39.09,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
334,Trend_Pullback_Entry,BTCUSDT,4h,10000,8624.17,-1375.83,-13.76,-1375.83,-1375.83,138,23,115,16.67,0.92,3.2,-0.05,42.81,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
335,Volume_Surge_Entry,BTCUSDT,1h,10000,8622.98,-1377.02,-13.77,-1377.02,-1377.02,193,31,162,16.06,0.93,2.85,-0.02,43.44,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
336,Supertrend_Volume_ADX,BTCUSDT,4h,10000,8619.59,-1380.41,-13.8,-1380.41,-1380.41,51,10,41,19.61,0.86,5.37,-0.16,30.15,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
337,Breakout_Alert,BTCUSDT,15m,10000,8618.98,-1381.02,-13.81,-1381.02,-1381.02,39,6,33,15.38,0.85,6.5,-0.18,43.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
338,Trend_Line_Break,BTCUSDT,15m,10000,8618.98,-1381.02,-13.81,-1381.02,-1381.02,39,6,33,15.38,0.85,6.5,-0.18,43.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
339,Trend_Break_Pro,BTCUSDT,15m,10000,8618.98,-1381.02,-13.81,-1381.02,-1381.02,39,6,33,15.38,0.85,6.5,-0.18,43.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
340,Breakout_Confirmation,BTCUSDT,15m,10000,8618.98,-1381.02,-13.81,-1381.02,-1381.02,39,6,33,15.38,0.85,6.5,-0.18,43.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
341,ADX_Breakout,BTCUSDT,15m,10000,8616.03,-1383.97,-13.84,-1383.97,-1383.97,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
342,Channel_Trend_Follow,BTCUSDT,15m,10000,8616.03,-1383.97,-13.84,-1383.97,-1383.97,43,6,37,13.95,0.84,6.06,-0.17,43.83,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
343,Volume_Profile,BTCUSDT,1h,10000,8614.2,-1385.8,-13.86,-1385.8,-1385.8,88,15,73,17.05,0.92,4.36,-0.07,47.78,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
344,VWAP_Break_Through,BTCUSDT,1h,10000,8614.2,-1385.8,-13.86,-1385.8,-1385.8,88,15,73,17.05,0.92,4.36,-0.07,47.78,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
345,Moderate_Strategy,BTCUSDT,15m,10000,8611.06,-1388.94,-13.89,-1388.94,-1388.94,79,13,66,16.46,0.89,4.43,-0.09,43.57,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",15m
346,Trend_BB_Trade,BTCUSDT,15m,10000,8605.61,-1394.39,-13.94,-1394.39,-1394.39,43,6,37,13.95,0.84,6.05,-0.18,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
347,Breakout_Stochastic,BTCUSDT,15m,10000,8599.09,-1400.91,-14.01,-1400.91,-1400.91,38,6,32,15.79,0.84,6.47,-0.2,43.44,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
348,VWAP_ADX_Trade,BTCUSDT,15m,10000,8591.88,-1408.12,-14.08,-1408.12,-1408.12,43,6,37,13.95,0.84,6.05,-0.18,43.77,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
349,VWAP_Trend_Strength,BTCUSDT,15m,10000,8591.88,-1408.12,-14.08,-1408.12,-1408.12,43,6,37,13.95,0.84,6.05,-0.18,43.77,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
350,VWAP_EMA_Strength,BTCUSDT,15m,10000,8591.88,-1408.12,-14.08,-1408.12,-1408.12,43,6,37,13.95,0.84,6.05,-0.18,43.77,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
351,Supertrend_Confirm,BTCUSDT,15m,10000,8590.67,-1409.33,-14.09,-1409.33,-1409.33,42,6,36,14.29,0.84,6.0,-0.19,42.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
352,EMA_RSI_MACD_ADX,BTCUSDT,15m,10000,8590.67,-1409.33,-14.09,-1409.33,-1409.33,42,6,36,14.29,0.84,6.0,-0.19,42.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
353,Supertrend_RSI_MACD_ADX,BTCUSDT,15m,10000,8590.67,-1409.33,-14.09,-1409.33,-1409.33,42,6,36,14.29,0.84,6.0,-0.19,42.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
354,EMA_Breakout_ADX,BTCUSDT,1h,10000,8591.04,-1408.96,-14.09,-1408.96,-1408.96,57,9,48,15.79,0.89,5.62,-0.12,44.05,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
355,Multi_Indicator,BTCUSDT,15m,10000,8590.67,-1409.33,-14.09,-1409.33,-1409.33,42,6,36,14.29,0.84,6.0,-0.19,42.46,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
356,ADX_Volume_Break,BTCUSDT,1h,10000,8591.04,-1408.96,-14.09,-1408.96,-1408.96,57,9,48,15.79,0.89,5.62,-0.12,44.05,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
357,EMA_BB_ADX,BTCUSDT,15m,10000,8589.4,-1410.6,-14.11,-1410.6,-1410.6,43,6,37,13.95,0.84,6.05,-0.18,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
358,MACD_Divergence,BTCUSDT,1h,10000,8583.2,-1416.8,-14.17,-1416.8,-1416.8,197,31,166,15.74,0.94,2.86,-0.02,42.82,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
359,Quick_Profit,BTCUSDT,15m,10000,8581.68,-1418.32,-14.18,-1418.32,-1418.32,189,29,160,15.34,0.91,2.57,-0.03,46.69,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.035, TS:0.005",15m
360,EMA_Acceleration,BTCUSDT,1h,10000,8579.85,-1420.15,-14.2,-1420.15,-1420.15,83,14,69,16.87,0.9,4.34,-0.09,45.24,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
361,Aggressive_Growth,BTCUSDT,15m,10000,8577.56,-1422.44,-14.22,-1422.44,-1422.44,34,4,30,11.76,0.8,5.45,-0.32,38.17,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
362,Volume_All_Confirm,BTCUSDT,15m,10000,8577.56,-1422.44,-14.22,-1422.44,-1422.44,34,4,30,11.76,0.8,5.45,-0.32,38.17,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
363,Trend_BB_Trade,BTCUSDT,4h,10000,8570.67,-1429.33,-14.29,-1429.33,-1429.33,82,15,67,18.29,0.9,4.69,-0.08,40.38,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
364,VWAP_Break_Entry,BTCUSDT,15m,10000,8554.24,-1445.76,-14.46,-1445.76,-1445.76,39,6,33,15.38,0.84,6.48,-0.21,45.01,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
365,Bollinger_Break_Upper,BTCUSDT,1h,10000,8548.71,-1451.29,-14.51,-1451.29,-1451.29,72,12,60,16.67,0.89,4.35,-0.12,43.76,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
366,Breakout_Momentum,BTCUSDT,15m,10000,8539.89,-1460.11,-14.6,-1460.11,-1460.11,38,6,32,15.79,0.84,6.77,-0.2,43.88,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
367,Breakout_Momentum,BTCUSDT,15m,10000,8539.89,-1460.11,-14.6,-1460.11,-1460.11,38,6,32,15.79,0.84,6.77,-0.2,43.88,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
368,BB_Stochastic_MACD_ADX,BTCUSDT,15m,10000,8537.72,-1462.28,-14.62,-1462.28,-1462.28,41,6,35,14.63,0.82,5.98,-0.22,41.26,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
369,Volume_Spike_Trend,BTCUSDT,15m,10000,8530.57,-1469.43,-14.69,-1469.43,-1469.43,43,6,37,13.95,0.83,6.0,-0.2,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
370,ADX_Strength_Pro,BTCUSDT,15m,10000,8530.57,-1469.43,-14.69,-1469.43,-1469.43,43,6,37,13.95,0.83,6.0,-0.2,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
371,Volume_EMA_Trade,BTCUSDT,15m,10000,8530.57,-1469.43,-14.69,-1469.43,-1469.43,43,6,37,13.95,0.83,6.0,-0.2,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
372,EMA_ADX_Pro,BTCUSDT,15m,10000,8530.57,-1469.43,-14.69,-1469.43,-1469.43,43,6,37,13.95,0.83,6.0,-0.2,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
373,Supertrend_ADX_Pro,BTCUSDT,15m,10000,8530.57,-1469.43,-14.69,-1469.43,-1469.43,43,6,37,13.95,0.83,6.0,-0.2,43.95,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
374,Breakout_Confirmation,BTCUSDT,15m,10000,8522.96,-1477.04,-14.77,-1477.04,-1477.04,38,6,32,15.79,0.84,6.75,-0.21,45.1,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
375,ADX_Stochastic_Trade,BTCUSDT,15m,10000,8522.46,-1477.54,-14.78,-1477.54,-1477.54,66,9,57,13.64,0.87,5.01,-0.12,43.08,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
376,Stochastic_Trend,BTCUSDT,15m,10000,8522.46,-1477.54,-14.78,-1477.54,-1477.54,66,9,57,13.64,0.87,5.01,-0.12,43.08,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
377,Trend_All_Confirm,BTCUSDT,15m,10000,8514.03,-1485.97,-14.86,-1485.97,-1485.97,38,6,32,15.79,0.83,6.53,-0.22,44.58,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
378,ADX_Momentum,BTCUSDT,15m,10000,8512.49,-1487.51,-14.88,-1487.51,-1487.51,67,9,58,13.43,0.87,5.01,-0.12,43.39,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
379,RSI_Trend_Trade,BTCUSDT,15m,10000,8512.49,-1487.51,-14.88,-1487.51,-1487.51,67,9,58,13.43,0.87,5.01,-0.12,43.39,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
380,MACD_Breakout,BTCUSDT,1h,10000,8511.11,-1488.89,-14.89,-1488.89,-1488.89,58,9,49,15.52,0.88,5.52,-0.14,42.86,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
381,Supertrend_ADX,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
382,Stochastic_MACD,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
383,MACD_BB_Strategy,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
384,Stochastic_ADX,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
385,ADX_Strength_Entry,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
386,Supertrend_Cluster_Pro,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
387,MACD_Confirmation,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
388,EMA_Cross_Trend,BTCUSDT,15m,10000,8505.32,-1494.68,-14.95,-1494.68,-1494.68,66,9,57,13.64,0.87,5.06,-0.12,43.29,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
389,Breakout_EMA_ADX_VWAP,BTCUSDT,15m,10000,8503.28,-1496.72,-14.97,-1496.72,-1496.72,34,4,30,11.76,0.79,5.46,-0.35,38.71,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
390,EMA_Convergence_Pro,BTCUSDT,15m,10000,8502.08,-1497.92,-14.98,-1497.92,-1497.92,50,7,43,14.0,0.84,5.55,-0.18,42.38,C,Inactive,Historical_Parquet,365 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
391,RSI_Stochastic_Pro,BTCUSDT,1h,10000,8499.28,-1500.72,-15.01,-1500.72,-1500.72,112,17,95,15.18,0.87,2.73,-0.1,31.85,C,Inactive,Historical_Parquet,364 days,2025-03-16,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
