Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2023-01-01 19:45,Exit Long,16591,0.006029,99.942733,-0.02,-0.02,0.16,0.16,-0.09,-0.09,-0.02,0.00
1,Entry long,2023-01-01 17:30,Long,16577,0.006029,99.942733,-0.02,-0.02,0.16,0.16,-0.09,-0.09,-0.02,0.00
2,Exit long,2023-01-02 00:15,Exit Long,16599,0.006014,99.928624,-0.2,-0.20,0,0.00,-0.15,-0.15,-0.22,-0.02
2,Entry long,2023-01-01 23:15,Long,16616,0.006014,99.928624,-0.2,-0.20,0,0.00,-0.15,-0.15,-0.22,-0.02
3,Exit short,2023-01-02 01:00,Exit Short,16556,0.006025,99.9186,0.07,0.07,0.12,0.12,-0.05,-0.05,-0.15,-0.01
3,Entry short,2023-01-02 01:00,Short,16584,0.006025,99.9186,0.07,0.07,0.12,0.12,-0.05,-0.05,-0.15,-0.01
4,Exit short,2023-01-02 03:00,Exit Short,16588,0.006033,99.912513,-0.26,-0.26,0.004,0.00,-0.21,-0.21,-0.41,-0.04
4,Entry short,2023-01-02 01:15,Short,16561,0.006033,99.912513,-0.26,-0.26,0.004,0.00,-0.21,-0.21,-0.41,-0.04
5,Exit long,2023-01-02 05:00,Exit Long,16629,0.005996,99.89336,-0.29,-0.29,0,0.00,-0.24,-0.24,-0.7,-0.07
5,Entry long,2023-01-02 04:00,Long,16660,0.005996,99.89336,-0.29,-0.29,0,0.00,-0.24,-0.24,-0.7,-0.07
6,Exit long,2023-01-02 13:30,Exit Long,16689,0.00597,99.86616,-0.33,-0.33,0.09,0.09,-0.28,-0.28,-1.03,-0.10
6,Entry long,2023-01-02 07:30,Long,16728,0.00597,99.86616,-0.33,-0.33,0.09,0.09,-0.28,-0.28,-1.03,-0.10
7,Exit short,2023-01-02 15:30,Exit Short,16715,0.005983,99.838321,-0.27,-0.27,0.04,0.04,-0.22,-0.22,-1.3,-0.13
7,Entry short,2023-01-02 13:45,Short,16687,0.005983,99.838321,-0.27,-0.27,0.04,0.04,-0.22,-0.22,-1.3,-0.13
8,Exit long,2023-01-02 22:30,Exit Long,16725,0.005959,99.831127,-0.27,-0.27,0,0.00,-0.22,-0.22,-1.56,-0.16
8,Entry long,2023-01-02 22:00,Long,16753,0.005959,99.831127,-0.27,-0.27,0,0.00,-0.22,-0.22,-1.56,-0.16
9,Exit short,2023-01-03 05:45,Long,16706,0.005977,99.774061,-0.18,-0.18,0.18,0.18,-0.19,-0.19,-1.74,-0.17
9,Entry short,2023-01-02 23:00,Short,16693,0.005977,99.774061,-0.18,-0.18,0.18,0.18,-0.19,-0.19,-1.74,-0.17
10,Exit long,2023-01-03 08:30,Exit Long,16707,0.005972,99.768232,-0.09,-0.09,0.31,0.31,-0.05,-0.05,-1.84,-0.18
10,Entry long,2023-01-03 05:45,Long,16706,0.005972,99.768232,-0.09,-0.09,0.31,0.31,-0.05,-0.05,-1.84,-0.18
11,Exit long,2023-01-03 14:45,Exit Long,16723,0.005956,99.757044,-0.25,-0.26,0,0.00,-0.2,-0.21,-2.09,-0.21
11,Entry long,2023-01-03 14:45,Long,16749,0.005956,99.757044,-0.25,-0.26,0,0.00,-0.2,-0.21,-2.09,-0.21
12,Exit short,2023-01-03 21:30,Long,16662,0.005987,99.707498,-0.15,-0.15,0.24,0.24,-0.19,-0.19,-2.24,-0.22
12,Entry short,2023-01-03 15:00,Short,16654,0.005987,99.707498,-0.15,-0.15,0.24,0.24,-0.19,-0.19,-2.24,-0.22
13,Exit long,2023-01-04 03:00,Exit Long,16780,0.005985,99.72207,0.61,0.61,0.66,0.66,-0.13,-0.13,-1.63,-0.16
13,Entry long,2023-01-03 21:30,Long,16662,0.005985,99.72207,0.61,0.61,0.66,0.66,-0.13,-0.13,-1.63,-0.16
14,Exit long,2023-01-04 12:45,Short,16819,0.005931,99.812799,-0.16,-0.16,0.41,0.41,-0.26,-0.26,-1.79,-0.18
14,Entry long,2023-01-04 03:15,Long,16829,0.005931,99.812799,-0.16,-0.16,0.41,0.41,-0.26,-0.26,-1.79,-0.18
15,Exit short,2023-01-04 12:45,Exit Short,16783,0.005932,99.770308,0.11,0.11,0.16,0.16,-0.05,-0.05,-1.68,-0.17
15,Entry short,2023-01-04 12:45,Short,16819,0.005932,99.770308,0.11,0.11,0.16,0.16,-0.05,-0.05,-1.68,-0.17
16,Exit short,2023-01-04 14:30,Exit Short,16837,0.005937,99.765348,-0.3,-0.30,0.01,0.01,-0.25,-0.25,-1.97,-0.20
16,Entry short,2023-01-04 13:00,Short,16804,0.005937,99.765348,-0.3,-0.30,0.01,0.01,-0.25,-0.25,-1.97,-0.20
17,Exit long,2023-01-04 19:00,Exit Long,16881,0.005912,99.747264,-0.05,-0.05,0.61,0.61,-0.22,-0.22,-2.02,-0.20
17,Entry long,2023-01-04 16:15,Long,16872,0.005912,99.747264,-0.05,-0.05,0.61,0.61,-0.22,-0.22,-2.02,-0.20
18,Exit short,2023-01-05 07:30,Exit Short,16812,0.005932,99.74658,-0.08,-0.08,0.1,0.10,-0.07,-0.07,-2.1,-0.21
18,Entry short,2023-01-05 06:45,Short,16815,0.005932,99.74658,-0.08,-0.08,0.1,0.10,-0.07,-0.07,-2.1,-0.21
19,Exit long,2023-01-05 13:15,Exit Long,16806,0.005926,99.740506,-0.25,-0.25,0,0.00,-0.2,-0.20,-2.35,-0.23
19,Entry long,2023-01-05 12:00,Long,16831,0.005926,99.740506,-0.25,-0.25,0,0.00,-0.2,-0.20,-2.35,-0.23
20,Exit short,2023-01-05 14:15,Exit Short,16801,0.005944,99.7106,-0.25,-0.25,0.07,0.07,-0.2,-0.20,-2.6,-0.26
20,Entry short,2023-01-05 14:00,Short,16775,0.005944,99.7106,-0.25,-0.25,0.07,0.07,-0.2,-0.20,-2.6,-0.26
21,Exit long,2023-01-05 16:30,Exit Long,16822,0.005913,99.657702,-0.29,-0.29,0.05,0.05,-0.24,-0.24,-2.89,-0.29
21,Entry long,2023-01-05 15:15,Long,16854,0.005913,99.657702,-0.29,-0.29,0.05,0.05,-0.24,-0.24,-2.89,-0.29
22,Exit short,2023-01-06 08:15,Exit Short,16801,0.005926,99.64569,-0.02,-0.02,0.17,0.17,-0.16,-0.16,-2.91,-0.29
22,Entry short,2023-01-06 02:15,Short,16815,0.005926,99.64569,-0.02,-0.02,0.17,0.17,-0.16,-0.16,-2.91,-0.29
23,Exit short,2023-01-06 11:00,Exit Short,16742,0.005941,99.648393,0.08,0.08,0.13,0.13,-0.16,-0.16,-2.82,-0.28
23,Entry short,2023-01-06 09:30,Short,16773,0.005941,99.648393,0.08,0.08,0.13,0.13,-0.16,-0.16,-2.82,-0.28
24,Exit short,2023-01-06 13:00,Exit Short,16698,0.005954,99.66996,0.15,0.15,0.2,0.20,-0.07,-0.07,-2.67,-0.27
24,Entry short,2023-01-06 11:15,Short,16740,0.005954,99.66996,0.15,0.15,0.2,0.20,-0.07,-0.07,-2.67,-0.27
25,Exit short,2023-01-06 13:30,Exit Short,16726,0.005971,99.65599,-0.31,-0.32,0.08,0.08,-0.26,-0.27,-2.99,-0.30
25,Entry short,2023-01-06 13:30,Short,16690,0.005971,99.65599,-0.31,-0.32,0.08,0.08,-0.26,-0.27,-2.99,-0.30
26,Exit long,2023-01-06 19:30,Exit Long,16915,0.005924,99.647604,0.46,0.46,0.51,0.51,-0.15,-0.15,-2.53,-0.25
26,Entry long,2023-01-06 15:45,Long,16821,0.005924,99.647604,0.46,0.46,0.51,0.51,-0.15,-0.15,-2.53,-0.25
27,Exit long,2023-01-06 20:45,Exit Long,16925,0.005891,99.699284,-0.09,-0.09,0.54,0.54,-0.05,-0.05,-2.62,-0.26
27,Entry long,2023-01-06 19:45,Long,16924,0.005891,99.699284,-0.09,-0.09,0.54,0.54,-0.05,-0.05,-2.62,-0.26
28,Exit short,2023-01-07 07:45,Exit Short,16946,0.005886,99.67941,-0.16,-0.16,0.01,0.01,-0.11,-0.11,-2.79,-0.28
28,Entry short,2023-01-07 05:30,Short,16935,0.005886,99.67941,-0.16,-0.16,0.01,0.01,-0.11,-0.11,-2.79,-0.28
29,Exit short,2023-01-07 13:30,Exit Short,16927,0.00589,99.65291,-0.15,-0.15,0.02,0.02,-0.1,-0.10,-2.94,-0.29
29,Entry short,2023-01-07 10:30,Short,16919,0.00589,99.65291,-0.15,-0.15,0.02,0.02,-0.1,-0.10,-2.94,-0.29
30,Exit long,2023-01-07 16:15,Exit Long,16925,0.005883,99.646254,-0.18,-0.18,0,0.00,-0.13,-0.13,-3.11,-0.31
30,Entry long,2023-01-07 14:45,Long,16938,0.005883,99.646254,-0.18,-0.18,0,0.00,-0.13,-0.13,-3.11,-0.31
31,Exit long,2023-01-07 22:00,Exit Long,16933,0.00588,99.61896,-0.15,-0.15,0,0.00,-0.1,-0.10,-3.26,-0.33
31,Entry long,2023-01-07 20:15,Long,16942,0.00588,99.61896,-0.15,-0.15,0,0.00,-0.1,-0.10,-3.26,-0.33
32,Exit long,2023-01-08 00:30,Exit Long,16937,0.005878,99.614466,-0.16,-0.16,0,0.00,-0.11,-0.11,-3.42,-0.34
32,Entry long,2023-01-08 00:15,Long,16947,0.005878,99.614466,-0.16,-0.16,0,0.00,-0.11,-0.11,-3.42,-0.34
33,Exit short,2023-01-08 01:15,Exit Short,16932,0.005887,99.596266,-0.18,-0.18,0,0.00,-0.13,-0.13,-3.61,-0.36
33,Entry short,2023-01-08 00:45,Short,16918,0.005887,99.596266,-0.18,-0.18,0,0.00,-0.13,-0.13,-3.61,-0.36
34,Exit long,2023-01-08 08:45,Exit Long,16943,0.005878,99.585076,-0.09,-0.09,0.01,0.01,-0.09,-0.09,-3.7,-0.37
34,Entry long,2023-01-08 06:00,Long,16942,0.005878,99.585076,-0.09,-0.09,0.01,0.01,-0.09,-0.09,-3.7,-0.37
35,Exit short,2023-01-08 14:30,Exit Short,16938,0.005882,99.570496,-0.16,-0.16,0,0.00,-0.11,-0.11,-3.86,-0.39
35,Entry short,2023-01-08 12:15,Short,16928,0.005882,99.570496,-0.16,-0.16,0,0.00,-0.11,-0.11,-3.86,-0.39
36,Exit long,2023-01-08 15:45,Exit Long,16966,0.005874,99.552552,0.01,0.01,0.06,0.06,-0.1,-0.10,-3.85,-0.39
36,Entry long,2023-01-08 15:00,Long,16948,0.005874,99.552552,0.01,0.01,0.06,0.06,-0.1,-0.10,-3.85,-0.39
37,Exit long,2023-01-08 16:00,Exit Long,16980,0.005857,99.574857,-0.22,-0.22,0.01,0.01,-0.17,-0.17,-4.07,-0.41
37,Entry long,2023-01-08 16:00,Long,17001,0.005857,99.574857,-0.22,-0.22,0.01,0.01,-0.17,-0.17,-4.07,-0.41
38,Exit long,2023-01-08 23:45,Exit Long,17079,0.005845,99.55204,0.18,0.18,0.22,0.23,-0.07,-0.07,-3.9,-0.39
38,Entry long,2023-01-08 23:15,Long,17032,0.005845,99.55204,0.18,0.18,0.22,0.23,-0.07,-0.07,-3.9,-0.39
39,Exit long,2023-01-09 00:15,Exit Long,17109,0.005815,99.57606,-0.19,-0.19,0.26,0.27,-0.14,-0.14,-4.09,-0.41
39,Entry long,2023-01-09 00:00,Long,17124,0.005815,99.57606,-0.19,-0.19,0.26,0.27,-0.14,-0.14,-4.09,-0.41
40,Exit long,2023-01-09 13:45,Exit Long,17224,0.005792,99.50656,0.16,0.16,0.59,0.59,-0.22,-0.22,-3.93,-0.39
40,Entry long,2023-01-09 01:00,Long,17180,0.005792,99.50656,0.16,0.16,0.59,0.59,-0.22,-0.22,-3.93,-0.39
41,Exit long,2023-01-09 19:00,Exit Long,17326,0.005735,99.54813,-0.28,-0.28,0.15,0.15,-0.23,-0.23,-4.21,-0.42
41,Entry long,2023-01-09 17:30,Long,17358,0.005735,99.54813,-0.28,-0.28,0.15,0.15,-0.23,-0.23,-4.21,-0.42
42,Exit short,2023-01-10 08:15,Exit Short,17236,0.005778,99.543384,-0.15,-0.15,0.48,0.48,-0.15,-0.15,-4.36,-0.44
42,Entry short,2023-01-09 20:45,Short,17228,0.005778,99.543384,-0.15,-0.15,0.48,0.48,-0.15,-0.15,-4.36,-0.44
43,Exit long,2023-01-10 12:15,Exit Long,17244,0.005767,99.486517,-0.14,-0.14,0.11,0.11,-0.12,-0.13,-4.5,-0.45
43,Entry long,2023-01-10 08:30,Long,17251,0.005767,99.486517,-0.14,-0.14,0.11,0.11,-0.12,-0.13,-4.5,-0.45
44,Exit long,2023-01-10 14:15,Exit Long,17249,0.005755,99.49244,-0.32,-0.33,0,0.00,-0.27,-0.28,-4.82,-0.48
44,Entry long,2023-01-10 14:15,Long,17288,0.005755,99.49244,-0.32,-0.33,0,0.00,-0.27,-0.28,-4.82,-0.48
45,Exit long,2023-01-11 02:45,Exit Long,17392,0.005735,99.485045,0.16,0.16,0.85,0.85,-0.45,-0.45,-4.66,-0.47
45,Entry long,2023-01-10 15:15,Long,17347,0.005735,99.485045,0.16,0.16,0.85,0.85,-0.45,-0.45,-4.66,-0.47
46,Exit short,2023-01-11 06:45,Exit Short,17441,0.00572,99.46508,-0.4,-0.40,0.05,0.05,-0.35,-0.35,-5.06,-0.51
46,Entry short,2023-01-11 03:00,Short,17389,0.00572,99.46508,-0.4,-0.40,0.05,0.05,-0.35,-0.35,-5.06,-0.51
47,Exit long,2023-01-11 08:15,Exit Long,17417,0.005697,99.435438,-0.31,-0.31,0,0.00,-0.26,-0.26,-5.37,-0.54
47,Entry long,2023-01-11 07:30,Long,17454,0.005697,99.435438,-0.31,-0.31,0,0.00,-0.26,-0.26,-5.37,-0.54
48,Exit short,2023-01-11 14:30,Exit Short,17419,0.005718,99.40743,-0.29,-0.30,0,0.00,-0.24,-0.25,-5.67,-0.57
48,Entry short,2023-01-11 14:15,Short,17385,0.005718,99.40743,-0.29,-0.30,0,0.00,-0.24,-0.25,-5.67,-0.57
49,Exit short,2023-01-11 17:15,Exit Short,17378,0.005728,99.369344,-0.27,-0.27,0.12,0.12,-0.22,-0.22,-5.94,-0.59
49,Entry short,2023-01-11 15:45,Short,17348,0.005728,99.369344,-0.27,-0.27,0.12,0.12,-0.22,-0.22,-5.94,-0.59
50,Exit long,2023-01-11 23:15,Exit Long,17644,0.005673,99.442017,0.55,0.56,0.6,0.61,-0.42,-0.43,-5.38,-0.54
50,Entry long,2023-01-11 18:15,Long,17529,0.005673,99.442017,0.55,0.56,0.6,0.61,-0.42,-0.43,-5.38,-0.54
51,Exit long,2023-01-11 23:30,Exit Long,17765,0.005629,99.430656,0.47,0.47,0.52,0.52,-0.05,-0.05,-4.92,-0.49
51,Entry long,2023-01-11 23:30,Long,17664,0.005629,99.430656,0.47,0.47,0.52,0.52,-0.05,-0.05,-4.92,-0.49
52,Exit long,2023-01-12 00:45,Exit Long,18064,0.005556,99.463512,0.8,0.80,0.85,0.85,-0.2,-0.20,-4.11,-0.41
52,Entry long,2023-01-11 23:45,Long,17902,0.005556,99.463512,0.8,0.80,0.85,0.85,-0.2,-0.20,-4.11,-0.41
53,Exit long,2023-01-12 05:45,Exit Long,18085,0.005455,99.54284,-0.99,-0.99,0.62,0.62,-0.94,-0.94,-5.1,-0.51
53,Entry long,2023-01-12 01:00,Long,18248,0.005455,99.54284,-0.99,-0.99,0.62,0.62,-0.94,-0.94,-5.1,-0.51
54,Exit long,2023-01-12 19:45,Exit Long,18973,0.005328,99.39384,1.59,1.60,1.64,1.65,-0.24,-0.24,-3.51,-0.35
54,Entry long,2023-01-12 17:45,Long,18655,0.005328,99.39384,1.59,1.60,1.64,1.65,-0.24,-0.24,-3.51,-0.35
55,Exit long,2023-01-12 21:15,Exit Long,18811,0.005225,99.5885,-1.4,-1.41,0.23,0.23,-1.35,-1.36,-4.91,-0.49
55,Entry long,2023-01-12 21:00,Long,19060,0.005225,99.5885,-1.4,-1.41,0.23,0.23,-1.35,-1.36,-4.91,-0.49
56,Exit short,2023-01-13 09:30,Long,18880,0.005313,99.469986,-0.94,-0.94,0,0.00,-0.97,-0.97,-5.85,-0.58
56,Entry short,2023-01-13 00:45,Short,18722,0.005313,99.469986,-0.94,-0.94,0,0.00,-0.97,-0.97,-5.85,-0.58
57,Exit long,2023-01-13 10:30,Exit Long,18879,0.005265,99.4032,-0.1,-0.11,0.69,0.69,-0.07,-0.07,-5.95,-0.60
57,Entry long,2023-01-13 09:30,Long,18880,0.005265,99.4032,-0.1,-0.11,0.69,0.69,-0.07,-0.07,-5.95,-0.60
58,Exit long,2023-01-13 11:30,Exit Long,18953,0.005216,99.323072,-0.56,-0.57,0,0.00,-0.51,-0.52,-6.52,-0.65
58,Entry long,2023-01-13 11:00,Long,19042,0.005216,99.323072,-0.56,-0.57,0,0.00,-0.51,-0.52,-6.52,-0.65
59,Exit long,2023-01-13 16:15,Exit Long,19116,0.005186,99.291156,-0.25,-0.26,0.77,0.77,-0.35,-0.35,-6.77,-0.68
59,Entry long,2023-01-13 15:15,Long,19146,0.005186,99.291156,-0.25,-0.26,0.77,0.77,-0.35,-0.35,-6.77,-0.68
60,Exit long,2023-01-13 21:30,Exit Long,19674,0.00514,99.3562,1.67,1.68,1.72,1.73,-0.58,-0.58,-5.1,-0.51
60,Entry long,2023-01-13 17:30,Long,19330,0.00514,99.3562,1.67,1.68,1.72,1.73,-0.58,-0.58,-5.1,-0.51
61,Exit long,2023-01-14 00:00,Exit Long,20250,0.005032,99.568184,2.23,2.24,2.28,2.29,-0.25,-0.25,-2.87,-0.29
61,Entry long,2023-01-13 21:45,Long,19787,0.005032,99.568184,2.23,2.24,2.28,2.29,-0.25,-0.25,-2.87,-0.29
62,Exit long,2023-01-14 00:30,Exit Long,20753,0.004921,99.758512,2.27,2.27,2.32,2.32,-0.57,-0.57,-0.61,-0.06
62,Entry long,2023-01-14 00:15,Long,20272,0.004921,99.758512,2.27,2.27,2.32,2.32,-0.57,-0.57,-0.61,-0.06
63,Exit long,2023-01-14 09:15,Exit Long,20665,0.004744,99.79004,-1.85,-1.86,0.34,0.34,-1.81,-1.81,-2.46,-0.25
63,Entry long,2023-01-14 00:45,Long,21035,0.004744,99.79004,-1.85,-1.86,0.34,0.34,-1.81,-1.81,-2.46,-0.25
64,Exit short,2023-01-14 10:15,Exit Short,20252,0.004845,99.65196,1.43,1.44,1.48,1.49,-0.08,-0.08,-1.03,-0.10
64,Entry short,2023-01-14 09:30,Short,20568,0.004845,99.65196,1.43,1.44,1.48,1.49,-0.08,-0.08,-1.03,-0.10
65,Exit short,2023-01-14 11:00,Exit Short,20583,0.004915,99.7745,-1.49,-1.49,0,0.00,-1.44,-1.44,-2.52,-0.25
65,Entry short,2023-01-14 10:30,Short,20300,0.004915,99.7745,-1.49,-1.49,0,0.00,-1.44,-1.44,-2.52,-0.25
66,Exit long,2023-01-15 00:00,Exit Long,20911,0.004764,99.648588,-0.13,-0.13,0.68,0.68,-0.33,-0.33,-2.65,-0.26
66,Entry long,2023-01-14 21:15,Long,20917,0.004764,99.648588,-0.13,-0.13,0.68,0.68,-0.33,-0.33,-2.65,-0.26
67,Exit short,2023-01-15 09:45,Exit Short,20702,0.004835,99.6977,-0.5,-0.50,0.11,0.11,-0.45,-0.45,-3.15,-0.31
67,Entry short,2023-01-15 09:00,Short,20620,0.004835,99.6977,-0.5,-0.50,0.11,0.11,-0.45,-0.45,-3.15,-0.31
68,Exit long,2023-01-15 18:00,Exit Long,20797,0.004795,99.616125,0.01,0.01,1.28,1.28,-0.44,-0.44,-3.14,-0.31
68,Entry long,2023-01-15 13:45,Long,20775,0.004795,99.616125,0.01,0.01,1.28,1.28,-0.44,-0.44,-3.14,-0.31
69,Exit long,2023-01-16 01:00,Exit Long,21166,0.004749,99.638769,0.78,0.78,0.83,0.83,-0.31,-0.31,-2.36,-0.24
69,Entry long,2023-01-16 01:00,Long,20981,0.004749,99.638769,0.78,0.78,0.83,0.83,-0.31,-0.31,-2.36,-0.24
70,Exit long,2023-01-16 03:00,Exit Long,21155,0.004704,99.823584,-0.41,-0.41,0.84,0.84,-0.95,-0.95,-2.77,-0.28
70,Entry long,2023-01-16 01:15,Long,21221,0.004704,99.823584,-0.41,-0.41,0.84,0.84,-0.95,-0.95,-2.77,-0.28
71,Exit short,2023-01-16 15:30,Exit Short,21004,0.00479,99.66074,-1.05,-1.05,0.77,0.78,-1,-1.00,-3.82,-0.38
71,Entry short,2023-01-16 08:15,Short,20806,0.00479,99.66074,-1.05,-1.05,0.77,0.78,-1,-1.00,-3.82,-0.38
72,Exit long,2023-01-16 18:45,Exit Long,21217,0.004746,99.490398,1.11,1.11,1.16,1.16,-0.23,-0.23,-2.72,-0.27
72,Entry long,2023-01-16 15:45,Long,20963,0.004746,99.490398,1.11,1.11,1.16,1.16,-0.23,-0.23,-2.72,-0.27
73,Exit long,2023-01-16 21:15,Exit Long,21151,0.004683,99.677655,-0.73,-0.73,0.75,0.75,-0.68,-0.68,-3.44,-0.34
73,Entry long,2023-01-16 19:00,Long,21285,0.004683,99.677655,-0.73,-0.73,0.75,0.75,-0.68,-0.68,-3.44,-0.34
74,Exit short,2023-01-17 04:15,Exit Short,21178,0.004751,99.690233,-1.03,-1.03,0.14,0.14,-0.98,-0.98,-4.47,-0.45
74,Entry short,2023-01-17 01:15,Short,20983,0.004751,99.690233,-1.03,-1.03,0.14,0.14,-0.98,-0.98,-4.47,-0.45
75,Exit long,2023-01-17 13:00,Exit Long,21190,0.00468,99.52488,-0.46,-0.46,0.32,0.32,-0.41,-0.41,-4.92,-0.49
75,Entry long,2023-01-17 12:15,Long,21266,0.00468,99.52488,-0.46,-0.46,0.32,0.32,-0.41,-0.41,-4.92,-0.49
76,Exit long,2023-01-17 14:15,Exit Long,21555,0.004648,99.425368,0.66,0.67,0.71,0.72,-0.57,-0.58,-4.26,-0.43
76,Entry long,2023-01-17 14:15,Long,21391,0.004648,99.425368,0.66,0.67,0.71,0.72,-0.57,-0.58,-4.26,-0.43
77,Exit short,2023-01-18 01:00,Exit Short,21259,0.004703,99.56251,-0.52,-0.52,0.21,0.21,-0.47,-0.47,-4.78,-0.48
77,Entry short,2023-01-17 23:45,Short,21170,0.004703,99.56251,-0.52,-0.52,0.21,0.21,-0.47,-0.47,-4.78,-0.48
78,Exit long,2023-01-18 09:00,Exit Long,21214,0.004658,99.462274,-0.75,-0.75,0.06,0.06,-0.7,-0.70,-5.53,-0.55
78,Entry long,2023-01-18 03:15,Long,21353,0.004658,99.462274,-0.75,-0.75,0.06,0.06,-0.7,-0.70,-5.53,-0.55
79,Exit long,2023-01-18 13:45,Exit Long,21447,0.004662,99.41715,0.47,0.47,0.52,0.52,-0.06,-0.06,-5.06,-0.51
79,Entry long,2023-01-18 13:45,Long,21325,0.004662,99.41715,0.47,0.47,0.52,0.52,-0.06,-0.06,-5.06,-0.51
80,Exit long,2023-01-18 14:00,Exit Long,21561,0.004643,99.434488,0.57,0.58,0.62,0.63,-0.22,-0.22,-4.48,-0.45
80,Entry long,2023-01-18 14:00,Long,21416,0.004643,99.434488,0.57,0.58,0.62,0.63,-0.22,-0.22,-4.48,-0.45
81,Exit long,2023-01-18 14:15,Exit Long,21375,0.004627,99.512889,-0.71,-0.71,0.59,0.60,-0.66,-0.66,-5.19,-0.52
81,Entry long,2023-01-18 14:15,Long,21507,0.004627,99.512889,-0.71,-0.71,0.59,0.60,-0.66,-0.66,-5.19,-0.52
82,Exit short,2023-01-18 16:45,Exit Short,20793,0.004809,99.325086,-0.77,-0.77,1.37,1.38,-0.72,-0.72,-5.96,-0.60
82,Entry short,2023-01-18 16:30,Short,20654,0.004809,99.325086,-0.77,-0.77,1.37,1.38,-0.72,-0.72,-5.96,-0.60
83,Exit long,2023-01-19 11:30,Short,20728,0.004771,99.327449,-0.53,-0.54,0.17,0.17,-0.53,-0.53,-6.49,-0.65
83,Entry long,2023-01-19 04:30,Long,20819,0.004771,99.327449,-0.53,-0.54,0.17,0.17,-0.53,-0.53,-6.49,-0.65
84,Exit short,2023-01-19 13:45,Exit Short,20798,0.004791,99.307848,-0.43,-0.44,0.19,0.19,-0.39,-0.39,-6.93,-0.69
84,Entry short,2023-01-19 11:30,Short,20728,0.004791,99.307848,-0.43,-0.44,0.19,0.19,-0.39,-0.39,-6.93,-0.69
85,Exit long,2023-01-19 15:15,Exit Long,20930,0.004769,99.247659,0.47,0.47,0.52,0.52,-0.33,-0.33,-6.46,-0.65
85,Entry long,2023-01-19 14:45,Long,20811,0.004769,99.247659,0.47,0.47,0.52,0.52,-0.33,-0.33,-6.46,-0.65
86,Exit long,2023-01-19 21:00,Exit Long,21032,0.004739,99.296267,0.27,0.28,1.05,1.06,-0.07,-0.07,-6.19,-0.62
86,Entry long,2023-01-19 18:45,Long,20953,0.004739,99.296267,0.27,0.28,1.05,1.06,-0.07,-0.07,-6.19,-0.62
87,Exit long,2023-01-20 04:30,Exit Long,21068,0.00469,99.31544,-0.61,-0.61,0.16,0.16,-0.56,-0.56,-6.79,-0.68
87,Entry long,2023-01-20 02:30,Long,21176,0.00469,99.31544,-0.61,-0.61,0.16,0.16,-0.56,-0.56,-6.79,-0.68
88,Exit short,2023-01-20 12:30,Long,21047,0.004727,99.229184,-0.36,-0.36,0.53,0.54,-0.33,-0.34,-7.15,-0.72
88,Entry short,2023-01-20 05:00,Short,20992,0.004727,99.229184,-0.36,-0.36,0.53,0.54,-0.33,-0.34,-7.15,-0.72
89,Exit long,2023-01-20 16:30,Exit Long,21311,0.004713,99.194511,1.14,1.15,1.19,1.20,-0.16,-0.16,-6.01,-0.60
89,Entry long,2023-01-20 12:30,Long,21047,0.004713,99.194511,1.14,1.15,1.19,1.20,-0.16,-0.16,-6.01,-0.60
90,Exit long,2023-01-20 19:30,Exit Long,21466,0.00466,99.35586,0.58,0.58,0.63,0.63,-0.2,-0.20,-5.43,-0.54
90,Entry long,2023-01-20 16:45,Long,21321,0.00466,99.35586,0.58,0.58,0.63,0.63,-0.2,-0.20,-5.43,-0.54
91,Exit long,2023-01-20 20:00,Exit Long,21712,0.004622,99.502416,0.75,0.75,0.8,0.80,-0.1,-0.10,-4.68,-0.47
91,Entry long,2023-01-20 20:00,Long,21528,0.004622,99.502416,0.75,0.75,0.8,0.80,-0.1,-0.10,-4.68,-0.47
92,Exit long,2023-01-20 20:30,Exit Long,22141,0.004551,99.489411,1.17,1.18,1.22,1.23,-0.26,-0.26,-3.51,-0.35
92,Entry long,2023-01-20 20:15,Long,21861,0.004551,99.489411,1.17,1.18,1.22,1.23,-0.26,-0.26,-3.51,-0.35
93,Exit long,2023-01-20 22:15,Exit Long,22650,0.004505,99.565005,2.37,2.38,2.42,2.43,-0.14,-0.14,-1.13,-0.11
93,Entry long,2023-01-20 20:45,Long,22101,0.004505,99.565005,2.37,2.38,2.42,2.43,-0.14,-0.14,-1.13,-0.11
94,Exit long,2023-01-21 09:30,Exit Long,22937,0.004422,99.813384,1.51,1.52,1.56,1.57,-0.62,-0.63,0.38,0.04
94,Entry long,2023-01-20 22:30,Long,22572,0.004422,99.813384,1.51,1.52,1.56,1.57,-0.62,-0.63,0.38,0.04
95,Exit long,2023-01-21 09:45,Exit Long,23077,0.004371,99.754962,1.01,1.02,1.06,1.07,-0.17,-0.17,1.39,0.14
95,Entry long,2023-01-21 09:45,Long,22822,0.004371,99.754962,1.01,1.02,1.06,1.07,-0.17,-0.17,1.39,0.14
96,Exit long,2023-01-21 10:00,Exit Long,23281,0.004345,100.07404,0.98,0.98,1.03,1.03,-0.17,-0.17,2.37,0.24
96,Entry long,2023-01-21 10:00,Long,23032,0.004345,100.07404,0.98,0.98,1.03,1.03,-0.17,-0.17,2.37,0.24
