Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
416,ADX_Stochastic_VWAP,DOTUSDT,4h,10000,9627.82,-372.18,-3.72,-3.72,-3.72,14,5,9,35.71,0.84,4.76,-0.16,20.24,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
417,ADX_Stochastic_BB,DOTUSDT,4h,10000,9625.57,-374.43,-3.74,-3.74,-3.74,69,34,35,49.28,0.96,4.98,0.09,33.01,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
418,MACD_Breakout,DOTUSDT,15m,10000,9606.61,-393.39,-3.93,-3.93,-3.93,18,5,13,27.78,0.76,3.2,-0.17,11.73,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
419,BB_Stochastic_Trade,DOTUSDT,15m,10000,9600.71,-399.29,-3.99,-3.99,-3.99,21,6,15,28.57,0.59,0.86,-0.18,5.33,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
420,Mean_Reversion_Pro,DOTUSDT,15m,10000,9600.71,-399.29,-3.99,-3.99,-3.99,21,6,15,28.57,0.59,0.86,-0.18,5.33,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
421,Double_Bottom_Formation,DOTUSDT,15m,10000,9600.71,-399.29,-3.99,-3.99,-3.99,21,6,15,28.57,0.59,0.86,-0.18,5.33,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
422,Oversold_Recovery,DOTUSDT,15m,10000,9600.71,-399.29,-3.99,-3.99,-3.99,21,6,15,28.57,0.59,0.86,-0.18,5.33,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
423,RSI_Confirmation,DOTUSDT,15m,10000,9600.71,-399.29,-3.99,-3.99,-3.99,21,6,15,28.57,0.59,0.86,-0.18,5.33,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
424,EMA_RSI_MACD_ADX,DOTUSDT,1h,10000,9593.8,-406.2,-4.06,-4.06,-4.06,65,22,43,33.85,0.93,2.89,-0.01,14.75,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
425,Multi_Indicator,DOTUSDT,1h,10000,9593.8,-406.2,-4.06,-4.06,-4.06,65,22,43,33.85,0.93,2.89,-0.01,14.75,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
426,Breakout_Momentum,DOTUSDT,4h,10000,9586.11,-413.89,-4.14,-4.14,-4.14,52,15,37,28.85,0.95,5.15,0.05,28.51,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
427,Stochastic_KD_Cross,DOTUSDT,15m,10000,9585.43,-414.57,-4.15,-4.15,-4.15,71,21,50,29.58,0.87,1.4,-0.03,12.65,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
428,Day_Trade,DOTUSDT,1h,10000,9559.14,-440.86,-4.41,-4.41,-4.41,138,43,95,31.16,0.95,2.06,0.01,18.24,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
429,Breakout_Retest_Pro,DOTUSDT,1h,10000,9554.07,-445.93,-4.46,-4.46,-4.46,48,16,32,33.33,0.87,1.99,-0.06,11.28,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
430,MACD_Breakout,DOTUSDT,4h,10000,9545.75,-454.25,-4.54,-4.54,-4.54,41,10,31,24.39,0.93,5.39,0.03,21.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
431,High_Momentum_Entry,DOTUSDT,15m,10000,9542.15,-457.85,-4.58,-4.58,-4.58,14,1,13,7.14,0.69,3.64,-0.27,12.84,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
432,MACD_BB_Stochastic_ADX,DOTUSDT,1h,10000,9542.42,-457.58,-4.58,-4.58,-4.58,12,5,7,41.67,0.61,2.06,-0.37,8.06,B,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
433,Breakout_ADX_Pro,DOTUSDT,15m,10000,9542.15,-457.85,-4.58,-4.58,-4.58,14,1,13,7.14,0.69,3.64,-0.27,12.84,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
434,Stochastic_Cross_Pro,DOTUSDT,1h,10000,9530.2,-469.8,-4.7,-4.7,-4.7,119,41,78,34.45,0.95,2.49,0.01,19.83,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
435,RSI_Stochastic_ADX,DOTUSDT,1h,10000,9513.65,-486.35,-4.86,-4.86,-4.86,47,22,25,46.81,0.86,1.77,-0.08,10.3,B,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
436,Breakout_VWAP,DOTUSDT,15m,10000,9500.52,-499.48,-4.99,-4.99,-4.99,17,5,12,29.41,0.65,2.12,-0.28,10.14,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
437,MACD_VWAP_Breakout,DOTUSDT,15m,10000,9500.52,-499.48,-4.99,-4.99,-4.99,17,5,12,29.41,0.65,2.12,-0.28,10.14,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
438,BB_Recovery,DOTUSDT,15m,10000,9500.19,-499.81,-5.0,-5.0,-5.0,28,8,20,28.57,0.58,0.82,-0.17,6.29,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
439,Volume_EMA_Stochastic_ADX,DOTUSDT,1h,10000,9493.45,-506.55,-5.07,-5.07,-5.07,42,11,31,26.19,0.9,3.81,-0.04,21.31,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
440,Triple_Confirmation,DOTUSDT,15m,10000,9493.0,-507.0,-5.07,-5.07,-5.07,68,21,47,30.88,0.83,1.4,-0.05,13.55,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
441,Max_Agreement,DOTUSDT,4h,10000,9491.45,-508.55,-5.09,-5.09,-5.09,67,20,47,29.85,0.96,5.5,0.07,28.44,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
442,VWAP_Momentum,DOTUSDT,15m,10000,9483.75,-516.25,-5.16,-5.16,-5.16,39,15,24,38.46,0.79,1.9,-0.11,14.17,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
443,Trend_Acceleration,DOTUSDT,1h,10000,9479.72,-520.28,-5.2,-5.2,-5.2,58,18,40,31.03,0.92,3.65,-0.02,22.24,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
444,MACD_Trend_Strength,DOTUSDT,4h,10000,9477.52,-522.48,-5.22,-5.22,-5.22,51,14,37,27.45,0.92,4.54,0.0,20.69,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
445,Volume_Trend_ADX,DOTUSDT,4h,10000,9477.52,-522.48,-5.22,-5.22,-5.22,51,14,37,27.45,0.92,4.54,0.0,20.69,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
446,Ultimate_Entry,DOTUSDT,4h,10000,9471.37,-528.63,-5.29,-5.29,-5.29,20,5,15,25.0,0.89,7.37,-0.03,16.6,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
447,Breakout_EMA_ADX_VWAP,DOTUSDT,1h,10000,9470.08,-529.92,-5.3,-5.3,-5.3,33,9,24,27.27,0.88,4.34,-0.07,22.88,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
448,Ultimate_Entry,DOTUSDT,1h,10000,9462.88,-537.12,-5.37,-5.37,-5.37,25,5,20,20.0,0.86,4.76,-0.11,19.38,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
449,Double_Bottom_Formation,DOTUSDT,1h,10000,9455.45,-544.55,-5.45,-5.45,-5.45,45,13,32,28.89,0.81,1.47,-0.1,9.15,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
450,Oversold_Recovery,DOTUSDT,1h,10000,9455.45,-544.55,-5.45,-5.45,-5.45,45,13,32,28.89,0.81,1.47,-0.1,9.15,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
451,Mean_Reversion_Pro,DOTUSDT,1h,10000,9455.45,-544.55,-5.45,-5.45,-5.45,45,13,32,28.89,0.81,1.47,-0.1,9.15,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
452,BB_Stochastic_Trade,DOTUSDT,1h,10000,9455.45,-544.55,-5.45,-5.45,-5.45,45,13,32,28.89,0.81,1.47,-0.1,9.15,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
453,RSI_Confirmation,DOTUSDT,1h,10000,9455.45,-544.55,-5.45,-5.45,-5.45,45,13,32,28.89,0.81,1.47,-0.1,9.15,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
454,BB_Stochastic_Combo,DOTUSDT,1h,10000,9426.42,-573.58,-5.74,-5.74,-5.74,141,45,96,31.91,0.94,2.01,-0.01,19.9,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
455,Support_Resistance_Bounce,DOTUSDT,1h,10000,9426.42,-573.58,-5.74,-5.74,-5.74,141,45,96,31.91,0.94,2.01,-0.01,19.9,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
456,Breakout_Retest,DOTUSDT,15m,10000,9422.88,-577.12,-5.77,-5.77,-5.77,22,5,17,22.73,0.41,0.73,-0.26,6.38,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
457,EMA_RSI_Momentum,DOTUSDT,15m,10000,9406.99,-593.01,-5.93,-5.93,-5.93,68,23,45,33.82,0.81,1.4,-0.07,14.27,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
458,Conservative_Entry,DOTUSDT,15m,10000,9398.8,-601.2,-6.01,-6.01,-6.01,75,25,50,33.33,0.82,1.31,-0.06,15.09,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
459,EMA_BB_Stochastic,DOTUSDT,15m,10000,9382.96,-617.04,-6.17,-6.17,-6.17,41,14,27,34.15,0.73,1.55,-0.13,11.9,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
460,BB_Stochastic_VWAP,DOTUSDT,15m,10000,9382.96,-617.04,-6.17,-6.17,-6.17,41,14,27,34.15,0.73,1.55,-0.13,11.9,C,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
461,VWAP_ADX_Trade,DOTUSDT,1h,10000,9369.34,-630.66,-6.31,-6.31,-6.31,101,36,65,35.64,0.93,3.01,-0.01,20.14,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
462,RSI_Recovery,DOTUSDT,15m,10000,9366.44,-633.56,-6.34,-6.34,-6.34,71,22,49,30.99,0.8,1.38,-0.07,15.08,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
463,EMA_Retracement,DOTUSDT,15m,10000,9346.83,-653.17,-6.53,-6.53,-6.53,70,20,50,28.57,0.79,1.39,-0.07,14.82,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
464,EMA_Divergence,DOTUSDT,15m,10000,9346.83,-653.17,-6.53,-6.53,-6.53,70,20,50,28.57,0.79,1.39,-0.07,14.82,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
465,Stochastic_Trend_MACD,DOTUSDT,1h,10000,9334.34,-665.66,-6.66,-6.66,-6.66,41,9,32,21.95,0.85,3.34,-0.11,16.45,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
466,Breakout_Momentum,DOTUSDT,4h,10000,9316.74,-683.26,-6.83,-6.83,-6.83,51,14,37,27.45,0.91,5.18,-0.01,28.51,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
467,Trend_Pullback_Entry,DOTUSDT,1h,10000,9285.37,-714.63,-7.15,-7.15,-7.15,126,38,88,30.16,0.92,2.1,-0.02,20.66,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
468,Volume_Surge_Entry,DOTUSDT,15m,10000,9279.14,-720.86,-7.21,-7.21,-7.21,69,20,49,28.99,0.78,1.41,-0.08,15.44,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
469,Dual_Stochastic,DOTUSDT,15m,10000,9247.06,-752.94,-7.53,-7.53,-7.53,35,10,25,28.57,0.51,0.83,-0.21,8.17,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
470,Volume_Trend_ADX,DOTUSDT,1h,10000,9244.62,-755.38,-7.55,-7.55,-7.55,40,8,32,20.0,0.85,3.9,-0.12,23.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
471,MACD_Trend_Strength,DOTUSDT,1h,10000,9244.62,-755.38,-7.55,-7.55,-7.55,40,8,32,20.0,0.85,3.9,-0.12,23.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
472,RSI_Extreme_Play,DOTUSDT,4h,10000,9192.98,-807.02,-8.07,-8.07,-8.07,172,57,115,33.14,0.95,2.96,0.01,30.44,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
473,Supertrend_BB_Entry,DOTUSDT,15m,10000,9193.41,-806.59,-8.07,-8.07,-8.07,10,1,9,10.0,0.05,0.63,-0.86,8.07,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
474,BB_Stochastic_Pro,DOTUSDT,15m,10000,9191.02,-808.98,-8.09,-8.09,-8.09,37,10,27,27.03,0.52,0.84,-0.22,9.34,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
475,Quick_Profit,DOTUSDT,4h,10000,9188.13,-811.87,-8.12,-8.12,-8.12,95,42,53,44.21,0.92,3.88,0.0,31.14,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.035, TS:0.005",4h
476,RSI_Extreme_Play,DOTUSDT,15m,10000,9182.84,-817.16,-8.17,-8.17,-8.17,106,29,77,27.36,0.77,1.01,-0.06,16.84,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
477,High_Profit_Trade,DOTUSDT,1h,10000,9179.09,-820.91,-8.21,-8.21,-8.21,35,9,26,25.71,0.83,4.31,-0.15,18.92,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
478,Low_Risk_Trade,DOTUSDT,15m,10000,9166.42,-833.58,-8.34,-8.34,-8.34,98,27,71,27.55,0.75,0.92,-0.07,15.23,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
479,Day_Trade,DOTUSDT,4h,10000,9158.41,-841.59,-8.42,-8.42,-8.42,75,24,51,32.0,0.9,3.42,-0.05,26.23,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",4h
480,Stochastic_Reversal,DOTUSDT,4h,10000,9147.67,-852.33,-8.52,-8.52,-8.52,94,41,53,43.62,0.91,4.04,0.0,32.06,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
481,Bollinger_Bounce,DOTUSDT,4h,10000,9147.67,-852.33,-8.52,-8.52,-8.52,94,41,53,43.62,0.91,4.04,0.0,32.06,B,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
482,RSI_BB_MACD_Stochastic,DOTUSDT,1h,10000,9140.04,-859.96,-8.6,-8.6,-8.6,30,10,20,33.33,0.6,1.64,-0.28,12.16,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
483,VWAP_Break_Pro,DOTUSDT,4h,10000,9106.18,-893.82,-8.94,-8.94,-8.94,34,11,23,32.35,0.8,3.73,-0.21,23.54,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
484,Day_Trade,DOTUSDT,15m,10000,9080.37,-919.63,-9.2,-9.2,-9.2,66,20,46,30.3,0.69,1.18,-0.13,14.74,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
485,Support_Resistance_Bounce,DOTUSDT,15m,10000,9066.93,-933.07,-9.33,-9.33,-9.33,68,19,49,27.94,0.69,1.17,-0.13,15.03,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
486,BB_Stochastic_Combo,DOTUSDT,15m,10000,9066.93,-933.07,-9.33,-9.33,-9.33,68,19,49,27.94,0.69,1.17,-0.13,15.03,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
487,Volume_All_Confirm,DOTUSDT,1h,10000,9064.34,-935.66,-9.36,-9.36,-9.36,36,9,27,25.0,0.8,4.18,-0.19,24.24,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
488,RSI_BB_Combo,DOTUSDT,15m,10000,9056.17,-943.83,-9.44,-9.44,-9.44,35,9,26,25.71,0.38,0.75,-0.28,10.07,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
489,RSI_Divergence_Pro,DOTUSDT,15m,10000,9056.17,-943.83,-9.44,-9.44,-9.44,35,9,26,25.71,0.38,0.75,-0.28,10.07,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
490,RSI_Bullish_Divergence,DOTUSDT,15m,10000,9056.17,-943.83,-9.44,-9.44,-9.44,35,9,26,25.71,0.38,0.75,-0.28,10.07,D,Inactive,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
491,VWAP_Trend_Entry,DOTUSDT,1h,10000,9006.0,-994.0,-9.94,-9.94,-9.94,56,13,43,23.21,0.81,3.06,-0.13,20.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
492,VWAP_MACD_ADX,DOTUSDT,1h,10000,9006.0,-994.0,-9.94,-9.94,-9.94,56,13,43,23.21,0.81,3.06,-0.13,20.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
493,ADX_Stochastic_BB,DOTUSDT,1h,10000,9000.33,-999.67,-10.0,-10.0,-10.0,49,19,30,38.78,0.69,1.56,-0.19,12.15,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
494,Supertrend_BB_Entry,DOTUSDT,4h,10000,8974.67,-1025.33,-10.25,-10.25,-10.25,18,5,13,27.78,0.57,3.08,-0.57,12.19,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
495,Low_Risk_Trade,DOTUSDT,1h,10000,8923.87,-1076.13,-10.76,-10.76,-10.76,175,55,120,31.43,0.88,1.71,-0.03,23.46,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",1h
496,VWAP_Reversal,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
497,VWAP_Support_Level,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
498,RSI_VWAP_Trade,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
499,Support_Bounce,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
500,BB_Squeeze_Pro,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
501,RSI_Bounce,DOTUSDT,1h,10000,8921.49,-1078.51,-10.79,-10.79,-10.79,140,43,97,30.71,0.87,1.91,-0.05,20.58,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
502,Stochastic_KD_Cross,DOTUSDT,4h,10000,8917.64,-1082.36,-10.82,-10.82,-10.82,155,54,101,34.84,0.94,3.23,-0.01,34.15,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
503,MACD_VWAP_Supertrend,DOTUSDT,1h,10000,8911.07,-1088.93,-10.89,-10.89,-10.89,86,28,58,32.56,0.86,3.03,-0.08,20.62,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
