Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
1,Breakout_Volume_ADX,ETHUSDT,4h,10000,20617,10617,106.17,106.17,106.17,78,21,57,26.92,1.32,7.35,1.24,43.28,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
2,Aggressive_Entry,ETHUSDT,1h,10000,19920.14,9920.14,99.2,99.2,99.2,136,33,103,24.26,1.23,5.76,0.71,47.96,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
3,Volume_Trend_ADX,ETHUSDT,1h,10000,19839.05,9839.05,98.39,98.39,98.39,103,27,76,26.21,1.28,5.9,0.88,46.34,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
4,MACD_Trend_Strength,ETHUSDT,1h,10000,19839.05,9839.05,98.39,98.39,98.39,103,27,76,26.21,1.28,5.9,0.88,46.34,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
5,Momentum_Trade,ETHUSDT,15m,10000,19536.44,9536.44,95.36,95.36,95.36,68,14,54,20.59,1.52,8.75,1.38,28.6,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
6,MACD_Breakout,ETHUSDT,1h,10000,19065.1,9065.1,90.65,90.65,90.65,108,25,83,23.15,1.23,6.67,0.85,43.2,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
7,Volume_Breakout_Pro,ETHUSDT,1h,10000,18583.96,8583.96,85.84,85.84,85.84,216,47,169,21.76,1.15,4.46,0.41,48.34,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
8,MACD_BB_Stochastic_ADX,ETHUSDT,15m,10000,18552.76,8552.76,85.53,85.53,85.53,71,13,58,18.31,1.45,8.21,1.21,41.06,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
9,Volume_Stochastic_MACD_ADX,ETHUSDT,15m,10000,18392.13,8392.13,83.92,83.92,83.92,61,12,49,19.67,1.39,10.05,1.49,40.43,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
10,EMA_Break_Momentum,ETHUSDT,1h,10000,18201.24,8201.24,82.01,82.01,82.01,128,31,97,24.22,1.21,5.84,0.67,41.07,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
11,Trend_Stochastic,ETHUSDT,1h,10000,18138.55,8138.55,81.39,81.39,81.39,223,47,176,21.08,1.15,4.51,0.39,37.51,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
12,Breakout_Momentum,ETHUSDT,1h,10000,18132.06,8132.06,81.32,81.32,81.32,116,26,90,22.41,1.2,6.56,0.75,42.48,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
13,Breakout_Momentum,ETHUSDT,1h,10000,18086.96,8086.96,80.87,80.87,80.87,116,26,90,22.41,1.19,6.56,0.75,42.48,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
14,Volatility_Expansion,ETHUSDT,1h,10000,17950.29,7950.29,79.5,79.5,79.5,187,42,145,22.46,1.14,5.06,0.47,50.65,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
15,Breakout_Hunter,ETHUSDT,1h,10000,17871.5,7871.5,78.71,78.71,78.71,148,34,114,22.97,1.17,5.63,0.58,50.8,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
16,Trend_Follower_Pro,ETHUSDT,1h,10000,17826.11,7826.11,78.26,78.26,78.26,138,31,107,22.46,1.21,5.1,0.58,43.02,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
17,EMA_Cloud_Strength,ETHUSDT,1h,10000,17826.11,7826.11,78.26,78.26,78.26,138,31,107,22.46,1.21,5.1,0.58,43.02,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
18,Momentum_Trade,ETHUSDT,1h,10000,17783.66,7783.66,77.84,77.84,77.84,107,26,81,24.3,1.34,5.07,0.7,18.08,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
19,Aggressive_Growth,ETHUSDT,1h,10000,17401.71,7401.71,74.02,74.02,74.02,103,23,80,22.33,1.2,6.45,0.77,37.41,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
20,Breakout_Stochastic,ETHUSDT,1h,10000,17397.99,7397.99,73.98,73.98,73.98,143,34,109,23.78,1.17,5.84,0.58,42.91,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
21,Breakout_Retest_Pro,ETHUSDT,4h,10000,17389.33,7389.33,73.89,73.89,73.89,104,28,76,26.92,1.38,4.8,0.69,25.9,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
22,Bollinger_Break_Upper,ETHUSDT,1h,10000,17387.91,7387.91,73.88,73.88,73.88,170,39,131,22.94,1.16,5.08,0.48,41.47,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
23,Volume_All_Confirm,ETHUSDT,1h,10000,17358.43,7358.43,73.58,73.58,73.58,103,23,80,22.33,1.2,6.45,0.77,37.41,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
24,BB_EMA_VWAP,ETHUSDT,15m,10000,17321.05,7321.05,73.21,73.21,73.21,110,19,91,17.27,1.29,7.43,0.77,37.29,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
25,ADX_EMA_BB,ETHUSDT,1h,10000,17272.69,7272.69,72.73,72.73,72.73,214,46,168,21.5,1.14,4.53,0.38,43.53,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
26,Breakout_Retest_Pro,BNBUSDT,1h,10000,17267.56,7267.56,72.68,72.68,72.68,134,31,103,23.13,1.27,3.88,0.52,36.77,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
27,VWAP_Break_Through,ETHUSDT,1h,10000,17232.14,7232.14,72.32,72.32,72.32,191,43,148,22.51,1.12,5.16,0.44,52.7,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
28,Volume_Profile,ETHUSDT,1h,10000,17232.14,7232.14,72.32,72.32,72.32,191,43,148,22.51,1.12,5.16,0.44,52.7,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
29,Mega_Confirmation,ETHUSDT,15m,10000,17061.47,7061.47,70.61,70.61,70.61,45,8,37,17.78,1.36,13.26,1.96,38.91,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.025, TP:0.15, TS:0.025",15m
30,VWAP_MACD_ADX,ETHUSDT,1h,10000,17054.87,7054.87,70.55,70.55,70.55,131,30,101,22.9,1.19,5.1,0.57,40.18,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
31,VWAP_Trend_Entry,ETHUSDT,1h,10000,17054.87,7054.87,70.55,70.55,70.55,131,30,101,22.9,1.19,5.1,0.57,40.18,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
32,Volume_Trend_ADX,ETHUSDT,15m,10000,17002.17,7002.17,70.02,70.02,70.02,65,14,51,21.54,1.34,9.19,1.24,39.44,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
33,MACD_Trend_Strength,ETHUSDT,15m,10000,17002.17,7002.17,70.02,70.02,70.02,65,14,51,21.54,1.34,9.19,1.24,39.44,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
34,Breakout_Thermo,ETHUSDT,4h,10000,16940.98,6940.98,69.41,69.41,69.41,92,24,68,26.09,1.24,6.43,0.81,37.19,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
35,EMA_Breakout_ADX,ETHUSDT,1h,10000,16793.92,6793.92,67.94,67.94,67.94,113,25,88,22.12,1.17,6.55,0.7,47.38,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
36,ADX_Volume_Break,ETHUSDT,1h,10000,16793.92,6793.92,67.94,67.94,67.94,113,25,88,22.12,1.17,6.55,0.7,47.38,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
37,VWAP_MACD_ADX,ETHUSDT,15m,10000,16792.25,6792.25,67.92,67.92,67.92,71,14,57,19.72,1.35,8.72,1.11,36.05,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
38,VWAP_Trend_Entry,ETHUSDT,15m,10000,16792.25,6792.25,67.92,67.92,67.92,71,14,57,19.72,1.35,8.72,1.11,36.05,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
39,Volume_Stochastic_MACD_ADX,BNBUSDT,4h,10000,16699.39,6699.39,66.99,66.99,66.99,28,9,19,32.14,1.96,7.49,2.22,17.32,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
40,RSI_BB_MACD_Stochastic,ETHUSDT,1h,10000,16695.87,6695.87,66.96,66.96,66.96,139,32,107,23.02,1.25,4.34,0.49,25.89,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
41,VWAP_Break_Entry,ETHUSDT,4h,10000,16635.46,6635.46,66.35,66.35,66.35,96,26,70,27.08,1.22,6.46,0.77,39.57,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
42,Stochastic_Trend_MACD,ETHUSDT,1h,10000,16606.9,6606.9,66.07,66.07,66.07,118,27,91,22.88,1.22,5.04,0.59,34.52,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
43,High_Profit_Trade,ETHUSDT,15m,10000,16561.53,6561.53,65.62,65.62,65.62,45,8,37,17.78,1.34,13.28,1.89,40.26,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.025, TP:0.15, TS:0.025",15m
44,Aggressive_Growth,ETHUSDT,15m,10000,16546.95,6546.95,65.47,65.47,65.47,60,11,49,18.33,1.32,10.03,1.32,38.41,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
45,Volume_All_Confirm,ETHUSDT,15m,10000,16546.95,6546.95,65.47,65.47,65.47,60,11,49,18.33,1.32,10.03,1.32,38.41,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
46,Supertrend_Multi_Entry,ETHUSDT,1h,10000,16399.97,6399.97,64,64,64,170,39,131,22.94,1.12,5.67,0.47,51.92,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
47,Breakout_VWAP,ETHUSDT,1h,10000,16374.64,6374.64,63.75,63.75,63.75,106,25,81,23.58,1.2,5.63,0.65,45.06,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
48,MACD_VWAP_Breakout,ETHUSDT,1h,10000,16374.64,6374.64,63.75,63.75,63.75,106,25,81,23.58,1.2,5.63,0.65,45.06,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
49,Stochastic_Trend_MACD,ETHUSDT,15m,10000,16300.67,6300.67,63.01,63.01,63.01,71,14,57,19.72,1.32,8.62,1.06,38.22,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
50,Supertrend_BB_Entry,BNBUSDT,1h,10000,16192.67,6192.67,61.93,61.93,61.93,70,17,53,24.29,1.5,4.35,0.83,24.42,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
51,Breakout_Thermo,ETHUSDT,1h,10000,16120.82,6120.82,61.21,61.21,61.21,155,35,120,22.58,1.13,5.64,0.49,50.53,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
52,Breakout_Volume_ADX,ETHUSDT,1h,10000,16100.41,6100.41,61,61,61,120,26,94,21.67,1.14,6.42,0.62,54.21,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
53,VWAP_Breakout,ETHUSDT,1h,10000,16092.62,6092.62,60.93,60.93,60.93,142,33,109,23.24,1.14,5.75,0.52,54.12,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
54,ADX_Stochastic_VWAP,ETHUSDT,15m,10000,16077.44,6077.44,60.77,60.77,60.77,86,16,70,18.6,1.29,8.1,0.88,39.68,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
55,Ultimate_Entry,ETHUSDT,15m,10000,16075.73,6075.73,60.76,60.76,60.76,40,7,33,17.5,1.32,13.8,2.01,44.53,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.025, TP:0.15, TS:0.025",15m
56,Breakout_Cluster,ETHUSDT,1h,10000,16033.28,6033.28,60.33,60.33,60.33,93,22,71,23.66,1.23,5.75,0.71,38.22,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
57,BB_Stochastic_ADX,ETHUSDT,1h,10000,15994.35,5994.35,59.94,59.94,59.94,276,58,218,21.01,1.11,4.12,0.28,47.93,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
58,ADX_Volume_Break,ETHUSDT,4h,10000,15991.39,5991.39,59.91,59.91,59.91,83,21,62,25.3,1.19,7.1,0.84,39.05,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
59,EMA_Breakout_ADX,ETHUSDT,4h,10000,15991.39,5991.39,59.91,59.91,59.91,83,21,62,25.3,1.19,7.1,0.84,39.05,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
60,BB_EMA_VWAP,ETHUSDT,1h,10000,15972.55,5972.55,59.73,59.73,59.73,191,41,150,21.47,1.13,4.35,0.37,42.15,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
61,Breakout_Momentum,BNBUSDT,4h,10000,15916.42,5916.42,59.16,59.16,59.16,44,12,32,27.27,1.43,7,1.36,32.15,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
62,MACD_Histogram_Trade,ETHUSDT,4h,10000,15910.14,5910.14,59.1,59.1,59.1,179,43,136,24.02,1.14,4.64,0.39,45.23,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
63,Breakout_EMA_ADX_VWAP,ETHUSDT,1h,10000,15899.9,5899.9,59,59,59,90,20,70,22.22,1.19,6.43,0.75,40.92,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
64,RSI_BB_MACD_Stochastic,ETHUSDT,15m,10000,15890.18,5890.18,58.9,58.9,58.9,115,18,97,15.65,1.28,6.12,0.6,40.02,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
65,Bollinger_Break_Upper,BNBUSDT,4h,10000,15887.81,5887.81,58.88,58.88,58.88,51,14,37,27.45,1.46,5.62,1.12,24.33,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
66,ADX_EMA_VWAP_MACD,ETHUSDT,1h,10000,15842.4,5842.4,58.42,58.42,58.42,156,36,120,23.08,1.12,5.73,0.48,49.24,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
67,High_Momentum_Entry,ETHUSDT,15m,10000,15739.79,5739.79,57.4,57.4,57.4,51,10,41,19.61,1.35,9.91,1.36,35.58,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
68,Breakout_ADX_Pro,ETHUSDT,15m,10000,15739.79,5739.79,57.4,57.4,57.4,51,10,41,19.61,1.35,9.91,1.36,35.58,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
69,Trend_All_Confirm,ETHUSDT,1h,10000,15705.55,5705.55,57.06,57.06,57.06,139,32,107,23.02,1.14,5.73,0.51,49.04,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
70,Breakout_Confirmation,ETHUSDT,4h,10000,15700.05,5700.05,57,57,57,82,21,61,25.61,1.19,7.37,0.85,40.59,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
71,MACD_Divergence,BNBUSDT,4h,10000,15682.86,5682.86,56.83,56.83,56.83,143,34,109,23.78,1.21,3.8,0.42,32.66,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
72,Volume_EMA_ADX,ETHUSDT,4h,10000,15634.53,5634.53,56.35,56.35,56.35,115,28,87,24.35,1.17,5.59,0.57,36.61,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
73,Breakout_Momentum,BNBUSDT,4h,10000,15539.68,5539.68,55.4,55.4,55.4,45,12,33,26.67,1.41,6.95,1.27,32.15,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
74,RSI_BB_MACD_Stochastic,BNBUSDT,1h,10000,15537.82,5537.82,55.38,55.38,55.38,100,23,77,23,1.35,3.76,0.55,28.62,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
75,RSI_Stochastic_Pro,ETHUSDT,1h,10000,15506.25,5506.25,55.06,55.06,55.06,148,32,116,21.62,1.24,3.64,0.39,22.94,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
76,MACD_VWAP_Supertrend,ETHUSDT,1h,10000,15366.08,5366.08,53.66,53.66,53.66,199,43,156,21.61,1.09,5.07,0.36,54.9,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
77,RSI_Extreme_Play,ETHUSDT,1h,10000,15363.3,5363.3,53.63,53.63,53.63,512,91,421,17.77,1.09,2.7,0.14,32.28,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
78,Breakout_Confirmation,BNBUSDT,4h,10000,15326.34,5326.34,53.26,53.26,53.26,53,13,40,24.53,1.31,6.9,1.08,37.72,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
79,RSI_Stochastic_Pro,BNBUSDT,1h,10000,15171.79,5171.79,51.72,51.72,51.72,110,25,85,22.73,1.35,3.22,0.47,22.49,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
80,VWAP_Momentum_Pro,ETHUSDT,15m,10000,15150.9,5150.9,51.51,51.51,51.51,88,16,72,18.18,1.23,7.99,0.79,40.08,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
81,Scalp_Trade,ETHUSDT,15m,10000,15145.41,5145.41,51.45,51.45,51.45,329,68,261,20.67,1.2,2.65,0.18,18.46,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.004, TP:0.025, TS:0.004",15m
82,Breakout_Hunter,BNBUSDT,4h,10000,15123.5,5123.5,51.23,51.23,51.23,52,14,38,26.92,1.34,6.22,1.04,30.92,B+,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
83,Breakout_Cluster,ETHUSDT,15m,10000,15015.93,5015.93,50.16,50.16,50.16,61,13,48,21.31,1.31,8.57,1.03,35.74,B+,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
84,Supertrend_Volume_ADX,ETHUSDT,1h,10000,14997.49,4997.49,49.97,49.97,49.97,163,36,127,22.09,1.11,5.58,0.42,52.01,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
85,Bollinger_Bounce,BNBUSDT,1h,10000,14988.61,4988.61,49.89,49.89,49.89,267,50,217,18.73,1.16,2.63,0.21,34.31,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
86,Stochastic_Reversal,BNBUSDT,1h,10000,14988.61,4988.61,49.89,49.89,49.89,267,50,217,18.73,1.16,2.63,0.21,34.31,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
87,VWAP_Break_Through,ETHUSDT,4h,10000,14965.76,4965.76,49.66,49.66,49.66,128,32,96,25,1.13,5.65,0.5,43.38,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
88,Volume_Profile,ETHUSDT,4h,10000,14965.76,4965.76,49.66,49.66,49.66,128,32,96,25,1.13,5.65,0.5,43.38,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
89,Volume_MACD_ADX,ETHUSDT,1h,10000,14953.85,4953.85,49.54,49.54,49.54,163,36,127,22.09,1.11,5.6,0.42,51.85,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
90,EMA_Rainbow_Stack,ETHUSDT,1h,10000,14952.9,4952.9,49.53,49.53,49.53,196,41,155,20.92,1.11,4.39,0.32,48.2,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
91,ADX_Stochastic_VWAP,BNBUSDT,1h,10000,14917.31,4917.31,49.17,49.17,49.17,92,21,71,22.83,1.22,4.91,0.59,40.13,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
92,Stochastic_Trend_ADX,ETHUSDT,1h,10000,14914.2,4914.2,49.14,49.14,49.14,225,46,179,20.44,1.11,4.45,0.3,35.28,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
93,MACD_Cross_Pro,ETHUSDT,4h,10000,14862.65,4862.65,48.63,48.63,48.63,166,40,126,24.1,1.13,4.46,0.36,37.3,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
94,ADX_Stochastic_VWAP,ETHUSDT,1h,10000,14853.5,4853.5,48.53,48.53,48.53,141,32,109,22.7,1.11,5.04,0.43,55.36,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
95,VWAP_Momentum_Pro,ETHUSDT,4h,10000,14845.38,4845.38,48.45,48.45,48.45,99,25,74,25.25,1.16,5.75,0.59,39.72,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
96,EMA_Convergence_Pro,ETHUSDT,1h,10000,14835.89,4835.89,48.36,48.36,48.36,178,38,140,21.35,1.13,4.33,0.34,40.34,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
97,Ultimate_Entry,ETHUSDT,1h,10000,14830.36,4830.36,48.3,48.3,48.3,64,14,50,21.88,1.17,7.89,0.95,52.4,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
98,Breakout_VWAP,ETHUSDT,15m,10000,14721.07,4721.07,47.21,47.21,47.21,66,13,53,19.7,1.24,8.77,0.97,41.68,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
99,MACD_VWAP_Breakout,ETHUSDT,15m,10000,14721.07,4721.07,47.21,47.21,47.21,66,13,53,19.7,1.24,8.77,0.97,41.68,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
